<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni_min data from 20241009 to 20241012</B><hr><pre>Selected parameters:
 1 BX, nT (GSE, GSM)
 2 BY, nT (GSM)
 3 BZ, nT (GSM)
 4 Vx Velocity,km/s
 5 Vy Velocity, km/s
 6 Vz Velocity, km/s
 7 Proton Density, n/cc
 8 Proton Temperature, K
 9 AE-index, nT
10 AL-index, nT
11 AU-index, nT
12 SYM/H, nT
13 Electric field, mV/m 

YYYY DOY HR MN      1       2       3       4       5       6      7        8     9    10    11    12     13 
2024 286  8 53   -2.36   -2.60    2.49  -507.5    53.0  -124.0   0.77  341822.    62   -48    14   -61  -1.31
2024 286  8 54   -2.30   -2.47    2.51  -498.0    63.7  -136.3   0.83  361412.    67   -48    19   -61  -1.31
2024 286  8 55 9999.99 9999.99 9999.99  -498.0    63.7  -136.3   0.83  361412.    69   -50    19   -61 999.99
2024 286  8 56   -2.34   -2.45    2.50 99999.9 99999.9 99999.9 999.99 9999999.    63   -52    11   -61 999.99
2024 286  8 57   -2.34   -2.45    2.50 99999.9 99999.9 99999.9 999.99 9999999.    57   -55     2   -61 999.99
2024 286  8 58 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    53   -57    -4   -61 999.99
2024 286  8 59 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    51   -60    -9   -62 999.99
2024 286  9  0 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    51   -63   -12   -62 999.99
2024 286  9  1   -2.27   -2.49    2.24 99999.9 99999.9 99999.9 999.99 9999999.    49   -61   -12   -63 999.99
2024 286  9  2 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    50   -62   -12   -63 999.99
2024 286  9  3    0.36    3.35   -0.40 99999.9 99999.9 99999.9 999.99 9999999.    55   -67   -12   -63 999.99
2024 286  9  4    1.64    3.13   -1.87  -570.8   -52.4   -79.2   0.55  213753.    59   -68    -9   -63   1.08
2024 286  9  5    2.26    2.59   -4.27  -570.1   -50.9   -75.8   0.53  213888.    54   -65   -11   -63   2.47
2024 286  9  6    1.49    2.01   -3.73  -547.8    -9.6   -80.6   0.58  304231.    49   -62   -13   -63   2.08
2024 286  9  7    2.10    2.26   -3.05  -561.0   -34.3   -94.0   0.65  259975.    45   -57   -12   -63   1.75
2024 286  9  8    3.48    3.26   -4.07  -583.8   -69.4   -95.7   0.65  194085.    63   -65    -2   -63   2.42
2024 286  9  9    2.19    1.57   -2.58  -583.8   -69.4   -95.7   0.65  194089.    69   -73    -4   -63   1.54
2024 286  9 10    2.15    2.31   -4.75 99999.9 99999.9 99999.9 999.99 9999999.    58   -72   -14   -62 999.99
2024 286  9 11    2.02    1.93   -4.45  -572.7   -72.6   -69.2   0.67  216061.    49   -63   -14   -62   2.59
2024 286  9 12    2.92    1.67   -5.35  -573.0   -67.4   -68.1   0.67  219201.    44   -55   -11   -61   3.11
2024 286  9 13    3.15    1.31   -5.33  -574.5   -40.8   -62.4   0.66  235175.    39   -46    -7   -61   3.09
2024 286  9 14    2.98    1.30   -5.48  -576.0   -51.2   -53.4   0.65  216471.    43   -40     3   -60   3.18
2024 286  9 15    2.83    1.16   -5.50  -578.0   -66.0   -41.4   0.64  190678.    60   -37    23   -60   3.21
2024 286  9 16    2.49   -0.29   -5.58  -576.8   -63.5   -40.6   0.64  196849.    90   -38    52   -60   3.25
2024 286  9 17    2.58   -0.63   -5.51  -569.3   -46.0   -35.3   0.67  236629.   110   -38    72   -60   3.15
2024 286  9 18    2.70   -0.38   -5.47  -577.7   -52.7   -44.1   0.61  183457.   119   -37    82   -60   3.18
2024 286  9 19    2.71   -0.39   -5.70  -578.9   -53.0   -42.1   0.59  172422.   132   -38    94   -60   3.32
2024 286  9 20    2.52   -0.23   -5.83  -578.8   -51.9   -35.3   0.58  165232.   135   -38    97   -60   3.39
2024 286  9 21    2.55   -0.14   -5.75  -581.1   -58.4   -40.3   0.58  146831.   134   -38    96   -60   3.37
2024 286  9 22    2.87   -0.80   -5.68  -581.9   -60.8   -42.2   0.58  139926.   129   -39    90   -60   3.33
2024 286  9 23    2.59   -1.89   -5.47  -577.7   -49.7   -42.5   0.64  142899.   133   -41    92   -60   3.18
2024 286  9 24    2.56   -1.08   -5.63  -581.6   -53.9   -37.3   0.67  158231.   149   -44   105   -60   3.30
2024 286  9 25    1.40   -3.76   -4.60  -588.7   -61.5   -30.2   0.74  173555.   180   -49   131   -59   2.73
2024 286  9 26    1.53   -3.49   -4.80  -603.4   -75.7   -30.9   0.91  118221.   209   -53   156   -59   2.92
2024 286  9 27    0.49   -5.30   -2.50  -619.3  -113.3    -4.9   1.10  108735.   240   -57   183   -58   1.57
2024 286  9 28    0.23   -5.33   -2.80  -621.4  -118.4    -1.4   1.13  107588.   262   -59   203   -57   1.77
2024 286  9 29   -0.20   -5.90   -2.26 99999.9 99999.9 99999.9 999.99 9999999.   287   -64   223   -56 999.99
2024 286  9 30   -0.02   -5.91   -2.54  -603.5   -68.8     8.9   1.05  125250.   327   -71   256   -55   1.54
2024 286  9 31    1.56   -4.25   -4.48  -603.2   -68.5     7.8   1.05  124988.   355   -80   275   -55   2.72
2024 286  9 32    1.28   -4.46   -4.38  -586.9   -53.7   -43.6   1.02  112368.   372   -91   281   -55   2.59
2024 286  9 33    1.23   -4.74   -4.25  -589.8   -50.6   -31.3   0.92  125286.   397  -100   297   -55   2.52
2024 286  9 34    0.79   -5.31   -3.87  -593.6   -48.5   -16.8   0.84  138869.   422  -106   316   -56   2.31
2024 286  9 35    0.81   -5.47   -3.82  -600.9   -45.0    10.0   1.11  172653.   434  -109   325   -58   2.30
2024 286  9 36    1.33   -5.21   -3.94  -601.0   -45.0    10.3   1.11  173037.   432  -109   323   -59   2.37
2024 286  9 37    1.30   -5.32   -3.82  -596.4   -41.9     1.8   0.95   97091.   425  -105   320   -60   2.28
2024 286  9 38    1.55   -4.98   -4.17  -596.4   -41.9     1.8   0.95   97091.   399   -95   304   -60   2.49
2024 286  9 39    1.70   -4.78   -4.35  -594.0   -34.1    -4.4   1.01  118367.   350   -87   263   -60   2.59
2024 286  9 40    1.59   -4.83   -4.23  -592.6   -30.1    -6.0   1.02  113008.   312   -82   230   -60   2.51
2024 286  9 41    1.36   -5.13   -4.02  -590.9   -23.1    -5.7   1.00   80276.   304   -85   219   -60   2.38
2024 286  9 42    0.84   -5.55   -3.48  -595.7   -21.6    -1.9   0.92   67289.   300   -88   212   -62   2.07
2024 286  9 43    0.65   -5.46   -3.58  -584.4   -16.4    -4.6   0.93   92960.   295   -91   204   -62   2.09
2024 286  9 44    0.88   -5.16   -3.97  -584.0   -16.2    -7.6   0.97   89704.   297   -93   204   -63   2.32
2024 286  9 45    0.70   -5.71   -2.92  -583.3   -15.7   -16.9   1.12   78452.   308   -96   212   -62   1.70
2024 286  9 46    1.81   -4.70   -3.99  -585.5    -3.9   -16.2   1.35   72902.   310   -98   212   -62   2.34
2024 286  9 47    1.23   -5.11   -3.57  -585.5    -3.8   -16.2   1.35   72847.   320   -98   222   -63   2.09
2024 286  9 48    1.01   -5.26   -3.58  -583.9     2.1    -9.4   1.45   87730.   324   -96   228   -63   2.09
2024 286  9 49    1.07   -5.30   -3.56  -583.9     2.1    -9.4   1.45   87730.   314   -94   220   -64   2.08
2024 286  9 50    1.05   -5.43   -3.46  -582.8    -5.6   -12.6   1.40   85623.   314   -97   217   -64   2.02
2024 286  9 51    1.07   -5.03   -3.95  -582.8    -5.6   -12.6   1.40   85623.   315  -102   213   -64   2.30
2024 286  9 52    1.39   -4.58   -4.38  -584.7    -0.8    -5.8   1.85   73479.   375  -155   220   -64   2.56
2024 286  9 53    2.21   -4.44   -4.04  -584.7    -0.8    -5.8   1.85   73479.   315  -105   210   -64   2.36
2024 286  9 54    2.06   -4.28   -4.27  -586.2    -3.3   -10.5   1.71   86674.   325  -134   191   -64   2.50
2024 286  9 55    1.77   -4.43   -4.48  -586.2    -3.3   -10.5   1.71   86674.   354  -201   153   -64   2.63
2024 286  9 56    1.84   -4.40   -4.47  -584.3    -1.5    -8.2   1.62   74498.   311  -163   148   -63   2.61
2024 286  9 57    2.04   -4.11   -4.64  -584.2    -1.4    -8.3   1.63   74283.   316  -173   143   -64   2.71
2024 286  9 58    2.29   -3.77   -4.81  -581.7     3.0    -9.9   1.78   69200.   349  -227   122   -65   2.80
2024 286  9 59    2.25   -3.78   -4.81  -581.6     3.1    -9.9   1.78   69077.   398  -270   128   -65   2.80
2024 286 10  0    2.28   -3.75   -4.87  -580.2    -1.7   -16.1   1.47   64218.   448  -320   128   -66   2.83
2024 286 10  1    2.28   -3.42   -5.13  -579.5    -0.9   -14.4   1.47   64052.   435  -311   124   -66   2.97
2024 286 10  2    2.33   -3.31   -5.19  -572.0     8.3     5.0   1.49   62146.   498  -362   136   -65   2.97
2024 286 10  3    2.28   -3.36   -5.16  -572.0     8.3     5.0   1.49   62146.   478  -353   125   -65   2.95
2024 286 10  4    2.44   -3.35   -5.14 99999.9 99999.9 99999.9 999.99 9999999.   515  -407   108   -65 999.99
2024 286 10  5    2.56   -3.20   -5.25  -574.0     4.0   -18.1   1.19   71136.   686  -597    89   -65   3.02
2024 286 10  6    2.71   -3.04   -5.26  -574.0     4.0   -18.1   1.19   71136.   884  -812    72   -65   3.02
2024 286 10  7    2.76   -2.72   -5.35  -576.3    12.0    -3.3   1.20   74962.   975  -907    68   -65   3.08
2024 286 10  8    2.62   -2.52   -5.36  -576.3    12.0    -3.3   1.20   74962.   874  -810    64   -64   3.09
2024 286 10  9    2.74   -2.86   -5.13  -576.3    12.0    -3.3   1.20   74962.   687  -623    64   -65   2.96
2024 286 10 10    2.78   -2.69   -5.39  -576.3    13.0    -3.4   1.14   89909.   606  -541    65   -64   3.11
2024 286 10 11    2.63   -2.65   -5.48  -576.3    13.0    -3.4   1.14   89909.   603  -534    69   -63   3.16
2024 286 10 12    2.62   -2.70   -4.98  -572.4    -1.7   -17.8   1.68   71219.   786  -714    72   -62   2.85
2024 286 10 13    2.38   -3.13   -4.62  -572.3    -1.8   -18.1   1.70   72412.   794  -723    71   -63   2.65
2024 286 10 14    2.44   -2.94   -4.70  -570.2    -3.8   -23.6   1.97   92304.   928  -853    75   -63   2.68
2024 286 10 15    2.32   -0.90   -5.46  -568.4    10.4   -30.2   1.76   80172.   673  -580    93   -64   3.11
2024 286 10 16    2.21   -1.15   -5.40  -567.7    15.5   -32.6   1.69   75773.   677  -573   104   -64   3.07
2024 286 10 17    2.21   -1.18   -5.51  -567.1    16.6   -35.3   1.60   63707.   675  -578    97   -64   3.13
2024 286 10 18    2.06   -0.98   -5.59  -567.2    16.5   -35.2   1.60   63870.   808  -733    75   -65   3.18
2024 286 10 19    1.92   -1.95   -5.34  -578.5     1.8   -21.0   1.40   83439.   871  -821    50   -64   3.09
2024 286 10 20    2.01   -1.00   -5.39  -576.5    17.8   -18.8   1.69   78137.   822  -769    53   -64   3.11
2024 286 10 21    2.35   -1.11   -5.56  -576.0    21.0   -18.4   1.74   76977.   745  -672    73   -64   3.21
2024 286 10 22    2.54   -0.54   -5.43  -582.0    33.4   -16.6   1.52   84670.  1300 -1219    81   -64   3.17
2024 286 10 23    2.45   -0.70   -5.30  -582.0    33.4   -16.6   1.52   84670.  1490 -1404    86   -65   3.09
2024 286 10 24    2.32   -0.18   -5.38  -581.1    22.2     4.9   2.35   67611.  1837 -1749    88   -68   3.13
2024 286 10 25    0.91    2.73   -4.35  -581.0    20.9     7.4   2.45   65645.  1432 -1348    84   -70   2.53
2024 286 10 26   -0.04    4.26   -3.77  -601.7    69.0    24.7   2.39   71843.  1223 -1155    68   -69   2.28
2024 286 10 27    0.92    3.18   -4.48  -601.7    69.0    24.7   2.39   71843.  1001  -947    54   -65   2.72
2024 286 10 28    1.47    1.97   -4.86  -592.5    63.9     8.6   2.99   68018.  1589 -1532    57   -61   2.90
2024 286 10 29    1.42    2.12   -4.81  -592.5    63.9     8.6   2.99   68018.  1474 -1393    81   -59   2.87
2024 286 10 30    0.91    2.76   -4.78 99999.9 99999.9 99999.9 999.99 9999999.  1685 -1572   113   -57 999.99
2024 286 10 31    0.94    3.12   -4.76  -592.6    56.2     7.6   2.69   92304.  1278 -1129   149   -56   2.83
2024 286 10 32    0.93    3.49   -4.76  -590.9    55.1     6.0   2.56   87243.  1562 -1390   172   -56   2.83
2024 286 10 33   -0.78    4.60   -4.04  -582.6    49.9    -1.6   1.98   62847.  1584 -1430   154   -57   2.36
2024 286 10 34   -1.03    4.21   -4.27  -586.2    57.7     2.5   2.40   54838.  1470 -1360   110   -58   2.52
2024 286 10 35   -0.57    4.29   -4.06  -586.6    58.4     2.9   2.44   54305.  1556 -1465    91   -61   2.39
2024 286 10 36   -0.54    4.63   -3.84  -583.3    50.5     1.5   2.46   62672.  1385 -1293    92   -63   2.25
2024 286 10 37   -0.51    4.88   -3.97  -581.3    45.6     0.6   2.47   67896.  1059  -954   105   -63   2.31
2024 286 10 38   -0.13    4.77   -4.44  -582.9    44.2     2.6   2.00   64963.  1065  -934   131   -61   2.60
2024 286 10 39   -0.05    4.36   -4.45  -586.0    44.6    -0.6   2.21   64937.   871  -734   137   -60   2.61
2024 286 10 40    0.21    3.51   -4.24  -589.6    46.9    -3.0   2.76   68370.   852  -697   155   -61   2.51
2024 286 10 41   -1.42    4.15   -3.98  -598.2    54.7    15.5   2.98   81620.   776  -633   143   -61   2.39
2024 286 10 42 9999.99 9999.99 9999.99  -598.2    54.7    15.5   2.98   81620.   783  -644   139   -60 999.99
2024 286 10 43   -0.62    3.91   -3.94  -588.7    57.4    -7.8   2.66   68628.   885  -736   149   -59   2.33
2024 286 10 44    0.15    3.70   -4.11  -581.8    52.8    -8.9   2.67   71164.  1001  -849   152   -58   2.40
2024 286 10 45    1.15    3.59   -4.29  -575.8    48.9    -9.8   2.69   73358.  1081  -933   148   -58   2.48
2024 286 10 46    1.30    3.55   -3.87  -574.6    39.9    -2.1   1.93   97916.  1204 -1031   173   -60   2.23
2024 286 10 47    1.71    2.14   -4.65  -575.1    41.7     3.6   1.86   83740.  1186 -1010   176   -61   2.68
2024 286 10 48    2.70   -2.90   -2.67  -576.4    28.7    -0.1   2.04   81453.  1162  -989   173   -62   1.54
2024 286 10 49    1.88   -5.06   -0.35  -577.5    12.6    -9.2   2.31   91223.  1144  -977   167   -62   0.20
2024 286 10 50    1.53   -5.75    1.57  -566.5   -28.0    -9.6   1.45  105970.  1160  -995   165   -61  -0.89
2024 286 10 51    1.31   -5.81    1.79  -570.7    -6.7   -15.2   1.11  111472.  1117  -967   150   -63  -1.02
2024 286 10 52    1.55   -5.79    1.59  -571.9    -0.5   -16.8   1.01  113064.  1024  -897   127   -64  -0.91
2024 286 10 53    1.58   -5.78    1.42  -577.5    -5.3    -6.0   1.06  113850.   909  -786   123   -64  -0.82
2024 286 10 54    1.45   -5.75    1.43  -577.5    -5.3    -6.0   1.06  113850.   901  -776   125   -65  -0.83
2024 286 10 55    1.08   -5.82    1.97 99999.9 99999.9 99999.9 999.99 9999999.   886  -759   127   -65 999.99
2024 286 10 56    1.17   -5.68    2.27  -576.6    -4.7   -24.4   0.99   99922.   874  -735   139   -66  -1.31
2024 286 10 57    1.21   -5.47    2.69  -576.6    -4.7   -24.4   0.99   99922.   851  -714   137   -68  -1.55
2024 286 10 58    1.13   -5.18    3.40  -576.6    -4.7   -24.4   0.99   99922.   790  -638   152   -69  -1.96
2024 286 10 59    1.52   -4.82    3.61  -583.1   -10.0   -42.7   1.01  110366.   739  -588   151   -69  -2.11
2024 286 11  0    1.30   -4.85    3.73  -579.2    -9.1   -43.7   1.03  127190.   699  -555   144   -69  -2.17
2024 286 11  1    0.58   -5.03    3.80  -571.9    -5.4   -47.9   0.96  118056.   669  -539   130   -69  -2.18
2024 286 11  2    1.13   -5.30    3.40  -568.2    -8.4   -44.8   0.94  112107.   649  -532   117   -69  -1.94
2024 286 11  3    0.78   -5.34    3.44  -568.7   -12.8   -43.8   0.90  112960.   619  -511   108   -70  -1.96
2024 286 11  4    0.29   -5.48    3.40  -566.1     0.3   -38.6   0.87  107588.   617  -499   118   -70  -1.93
2024 286 11  5    0.13   -5.39    3.64  -566.1     0.3   -38.6   0.87  107588.   594  -472   122   -70  -2.07
2024 286 11  6    0.06   -5.24    3.85 99999.9 99999.9 99999.9 999.99 9999999.   551  -433   118   -71 999.99
2024 286 11  7   -0.28   -5.32    3.76  -549.6     4.0   -39.7   0.95  109948.   517  -404   113   -71  -2.07
2024 286 11  8   -0.33   -5.27    3.92  -549.6     4.0   -39.7   0.95  109948.   493  -372   121   -71  -2.16
2024 286 11  9   -1.58   -4.22    4.85  -538.2     0.0   -50.7   0.84  100218.   473  -359   114   -72  -2.62
2024 286 11 10   -1.11   -4.50    4.73  -538.2     0.0   -50.7   0.84  100218.   452  -352   100   -73  -2.56
2024 286 11 11   -1.45   -4.35    4.91  -538.2     0.0   -50.7   0.84  100218.   429  -335    94   -73  -2.65
2024 286 11 12   -2.08   -3.92    5.14  -546.2     1.8   -53.4   0.80   94682.   417  -324    93   -74  -2.82
2024 286 11 13   -1.41   -4.47    4.85  -546.2     1.8   -53.4   0.80   94682.   439  -321   118   -74  -2.66
2024 286 11 14   -1.64   -4.26    5.05  -542.3     0.3   -58.5   0.87  118357.   427  -312   115   -75  -2.75
2024 286 11 15   -1.66   -4.54    4.87  -540.0    -0.6   -61.6   0.92  132679.   420  -305   115   -75  -2.65
2024 286 11 16   -1.40   -4.69    4.84  -540.0    -0.5   -61.6   0.92  132724.   418  -296   122   -75  -2.63
2024 286 11 17   -1.67   -4.47    5.09  -540.2     5.2   -59.8   0.92  134841.   418  -287   131   -75  -2.77
2024 286 11 18   -1.76   -4.39    5.16  -540.2     5.2   -59.8   0.92  134841.   408  -280   128   -75  -2.80
2024 286 11 19   -1.55   -4.67    4.91  -537.4     7.2   -65.2   0.87  130423.   390  -268   122   -75  -2.66
2024 286 11 20   -0.98   -5.25    4.52  -537.7     6.8   -66.1   0.88  129110.   375  -261   114   -75  -2.45
2024 286 11 21   -1.06   -4.67    5.05  -541.2     2.6   -76.5   0.93  114692.   362  -252   110   -76  -2.76
2024 286 11 22   -1.09   -4.61    5.11  -541.2     2.6   -76.5   0.93  114692.   345  -246    99   -76  -2.79
2024 286 11 23   -1.30   -4.36    5.44  -543.5     0.9   -64.5   0.86  140673.   328  -239    89   -75  -2.98
2024 286 11 24   -1.28   -4.39    5.40  -543.5     0.9   -64.5   0.86  140673.   319  -237    82   -75  -2.96
2024 286 11 25   -0.97   -4.67    5.28  -546.4     5.7   -64.0   0.86  148660.   307  -232    75   -75  -2.90
2024 286 11 26   -0.69   -4.74    5.26  -546.4     5.7   -64.0   0.86  148660.   296  -221    75   -75  -2.89
2024 286 11 27   -1.12   -4.61    5.42  -541.6    -0.4   -61.5   0.84  136733.   305  -213    92   -75  -2.95
2024 286 11 28   -1.05   -4.73    5.36  -544.3     1.8   -62.7   0.86  141773.   291  -201    90   -75  -2.94
2024 286 11 29   -0.59   -4.94    5.35  -551.0     7.2   -65.8   0.91  154449.   272  -187    85   -75  -2.97
2024 286 11 30   -0.91   -4.55    5.67  -547.3    -5.3   -68.7   0.87  160960.   272  -174    98   -75  -3.13
2024 286 11 31   -1.32   -4.76    5.46  -547.3    -5.3   -68.7   0.87  160960.   267  -157   110   -74  -3.01
2024 286 11 32   -1.13   -4.42    5.82  -545.1    -5.0   -59.1   0.91  178581.   255  -147   108   -74  -3.19
2024 286 11 33   -1.19   -3.63    6.37  -546.3    -3.3   -59.6   0.90  174240.   240  -138   102   -74  -3.50
2024 286 11 34   -1.18   -3.25    6.63  -551.6     4.1   -61.9   0.88  155699.   233  -131   102   -74  -3.68
2024 286 11 35   -1.38   -2.86    6.64  -554.7    -7.8   -63.5   0.95  149078.   229  -126   103   -74  -3.71
2024 286 11 36   -1.92   -2.78    6.49  -557.0    -8.5   -64.0   1.02  160031.   229  -120   109   -73  -3.64
2024 286 11 37   -1.42   -5.38    4.77  -561.9    -8.6   -64.8   1.14  186154.   220  -109   111   -73  -2.70
2024 286 11 38   -1.14   -5.97    4.55  -559.9    -4.9   -54.8   1.01  153742.   205   -92   113   -73  -2.56
2024 286 11 39   -1.17   -5.77    4.82  -559.9    -4.9   -54.8   1.01  153741.   194   -79   115   -72  -2.71
2024 286 11 40   -0.89   -5.63    4.97  -550.8    -6.6   -59.0   1.12  171550.   185   -69   116   -72  -2.75
2024 286 11 41   -0.77   -5.48    5.34  -552.2    -7.1   -60.0   1.10  169251.   176   -64   112   -72  -2.97
2024 286 11 42   -0.24   -3.82    6.76  -561.6   -10.0   -66.7   0.98  154180.   170   -62   108   -72  -3.82
2024 286 11 43   -0.09   -4.97    5.96  -562.1   -10.2   -67.1   0.97  153314.   166   -62   104   -72  -3.37
2024 286 11 44   -0.22   -4.82    6.09 99999.9 99999.9 99999.9 999.99 9999999.   169   -63   106   -71 999.99
2024 286 11 45   -0.20   -4.66    6.29  -564.4   -22.9   -59.4   1.05  152264.   169   -60   109   -71  -3.57
2024 286 11 46   -0.16   -5.28    5.97  -564.3   -24.8   -60.7   1.03  153734.   160   -51   109   -71  -3.39
2024 286 11 47   -0.39   -4.89    6.26  -565.7    -3.0   -50.1   0.83  101502.   162   -54   108   -70  -3.56
2024 286 11 48   -0.58   -4.20    6.82  -569.1   -11.0   -47.6   0.98  120898.   159   -51   108   -70  -3.90
2024 286 11 49   -0.72   -3.72    6.56  -570.4   -14.1   -46.7   1.05  128408.   154   -47   107   -69  -3.76
2024 286 11 50    1.88   -4.26   -5.11 99999.9 99999.9 99999.9 999.99 9999999.   144   -43   101   -69 999.99
2024 286 11 51    2.16   -3.21   -6.50 99999.9 99999.9 99999.9 999.99 9999999.   138   -45    93   -69 999.99
2024 286 11 52    1.56   -4.11   -5.86 99999.9 99999.9 99999.9 999.99 9999999.   142   -54    88   -68 999.99
2024 286 11 53    1.23   -6.37   -2.12  -589.7   -22.2   -32.3   3.51   91785.   162   -63    99   -65   1.25
2024 286 11 54    1.90   -6.36   -2.44  -589.7   -22.2   -32.3   3.51   91785.   138   -52    86   -64   1.44
2024 286 11 55    0.06   -1.77    2.76 99999.9 99999.9 99999.9 999.99 9999999.   116   -30    86   -63 999.99
2024 286 11 56   -0.43    3.66    4.42 99999.9 99999.9 99999.9 999.99 9999999.   108   -23    85   -58 999.99
2024 286 11 57   -0.45    3.48    4.32 99999.9 99999.9 99999.9 999.99 9999999.   127   -72    55   -53 999.99
2024 286 11 58   -0.86    4.04    3.54  -601.8     5.5    24.2   7.78   75047.   128   -46    82   -49  -2.13
2024 286 11 59   -0.99    4.22    3.29  -601.8     5.5    24.2   7.78   75047.   159   -54   105   -47  -1.98
